time_s,PA_deg,DA_deg,PWM_duty
7.9472,187.559,0.019,0.0
7.9572,187.471,0.019,0.0
7.9672,187.383,0.019,0.0
7.9772,187.383,0.019,0.0
7.9872,187.383,0.019,0.0
7.9972,187.383,0.019,0.0
8.0072,187.383,0.019,0.0
8.0172,187.383,0.019,0.0
8.0272,187.471,0.019,0.0
8.0372,187.559,0.019,0.0
8.0472,187.646,0.019,0.0
8.0572,187.734,0.019,0.0
8.0672,187.822,0.019,0.0
8.0772,187.998,0.019,0.0
8.0872,188.174,0.019,0.0
8.0972,188.262,0.019,0.0
8.1072,188.438,0.019,0.0
8.1172,188.613,0.019,0.0
8.1272,188.789,0.019,0.0
8.1372,189.053,0.019,0.0
8.1473,189.229,0.019,0.0
8.1573,189.492,0.019,0.0
8.1672,189.668,0.019,0.0
8.1772,189.932,0.019,0.0
8.1872,190.195,0.019,0.0
8.1972,190.459,0.019,0.0
8.2072,190.723,0.019,0.0
8.2172,190.986,0.019,0.0
8.2272,191.25,0.019,0.0
8.2372,191.514,0.019,0.0
8.2472,191.865,0.019,0.0
8.2572,192.129,0.019,0.0
8.2672,192.393,0.019,0.0
8.2772,192.656,0.019,0.0
8.2872,192.92,0.019,0.0
8.2972,193.184,0.019,0.0
8.3072,193.535,0.019,0.0
8.3172,193.799,0.019,0.0
8.3272,194.062,0.019,0.0
8.3372,194.326,0.019,0.0
8.3472,194.59,0.019,0.0
8.3572,194.854,0.019,0.0
8.3672,195.117,0.019,0.0
8.3772,195.381,0.019,0.0
8.3872,195.645,0.019,0.0
8.3972,195.82,0.019,0.0
8.4072,196.084,0.019,0.0
8.4172,196.26,0.019,0.0
8.4272,196.436,0.019,0.0
8.4372,196.611,0.019,0.0
8.4472,196.787,0.019,0.0
8.4572,196.963,0.019,0.0
8.4672,197.051,0.019,0.0
8.4772,197.227,0.019,0.0
8.4872,197.314,0.019,0.0
8.4972,197.402,0.019,0.0
8.5072,197.49,0.019,0.0
8.5172,197.578,0.019,0.0
8.5272,197.578,0.019,0.0
8.5372,197.666,0.019,0.0
8.5472,197.666,0.019,0.0
8.5572,197.666,0.019,0.0
8.5672,197.666,0.019,0.0
8.5772,197.666,0.019,0.0
8.5872,197.578,0.019,0.0
8.5972,197.578,0.019,0.0
8.6072,197.49,0.019,0.0
8.6172,197.402,0.019,0.0
8.6272,197.314,0.019,0.0
8.6372,197.227,0.019,0.0
8.6472,197.139,0.019,0.0
8.6572,196.963,0.019,0.0
8.6672,196.787,0.019,0.0
8.6772,196.611,0.019,0.0
8.6872,196.523,0.019,0.0
8.6972,196.26,0.019,0.0
8.7072,196.172,0.019,0.0
8.7172,195.908,0.019,0.0
8.7272,195.645,0.019,0.0
8.7372,195.469,0.019,0.0
8.7472,195.293,0.019,0.0
8.7572,195.029,0.019,0.0
8.7672,194.766,0.019,0.0
8.7772,194.502,0.019,0.0
8.7872,194.238,0.019,0.0
8.7972,193.975,0.019,0.0
8.8072,193.799,0.019,0.0
8.8172,193.535,0.019,0.0
8.8272,193.184,0.019,0.0
8.8372,193.008,0.019,0.0
8.8472,192.656,0.019,0.0
8.8572,192.48,0.019,0.0
8.8672,192.217,0.019,0.0
8.8772,191.953,0.019,0.0
8.8872,191.689,0.019,0.0
8.8972,191.426,0.019,0.0
8.9072,191.162,0.019,0.0
8.9172,190.898,0.019,0.0
8.9272,190.723,0.019,0.0
8.9372,190.459,0.019,0.0
8.9472,190.283,0.019,0.0
8.9572,190.02,0.019,0.0
8.9672,189.844,0.019,0.0
8.9772,189.668,0.019,0.0
8.9872,189.492,0.019,0.0
8.9972,189.316,0.019,0.0
9.0072,189.141,0.019,0.0
9.0172,188.965,0.019,0.0
9.0272,188.877,0.019,0.0
9.0372,188.701,0.019,0.0
9.0472,188.613,0.019,0.0
9.0572,188.525,0.019,0.0
9.0672,188.438,0.019,0.0
9.0772,188.35,0.019,0.0
9.0872,188.35,0.019,0.0
9.0972,188.262,0.019,0.0
9.1072,188.262,0.019,0.0
9.1172,188.262,0.019,0.0
9.1272,188.262,0.019,0.0
9.1372,188.262,0.019,0.0
9.1472,188.35,0.019,0.0
9.1572,188.35,0.019,0.0
9.1672,188.438,0.019,0.0
9.1773,188.525,0.019,0.0
9.1872,188.613,0.019,0.0
9.1972,188.701,0.019,0.0
9.2072,188.789,0.019,0.0
9.2172,188.877,0.019,0.0
9.2272,189.053,0.019,0.0
9.2372,189.229,0.019,0.0
9.2472,189.316,0.019,0.0
9.2572,189.492,0.019,0.0
9.2672,189.668,0.019,0.0
9.2772,189.844,0.019,0.0
9.2872,190.02,0.019,0.0
9.2972,190.195,0.019,0.0
9.3072,190.459,0.019,0.0
9.3172,190.635,0.019,0.0
9.3272,190.811,0.019,0.0
9.3372,191.074,0.019,0.0
9.3472,191.25,0.019,0.0
9.3572,191.514,0.019,0.0
9.3672,191.777,0.019,0.0
9.3772,191.953,0.019,0.0
9.3872,192.217,0.019,0.0
9.3972,192.48,0.019,0.0
9.4072,192.656,0.019,0.0
9.4172,192.92,0.019,0.0
9.4272,193.096,0.019,0.0
9.4372,193.359,0.019,0.0
9.4472,193.623,0.019,0.0
9.4572,193.799,0.019,0.0
9.4672,194.062,0.019,0.0
9.4772,194.326,0.019,0.0
9.4872,194.502,0.019,0.0
9.4972,194.678,0.019,0.0
9.5072,194.941,0.019,0.0
9.5172,195.117,0.019,0.0
9.5272,195.293,0.019,0.0
9.5372,195.469,0.019,0.0
9.5472,195.645,0.019,0.0
9.5572,195.732,0.019,0.0
9.5672,195.908,0.019,0.0
9.5772,196.084,0.019,0.0
9.5872,196.172,0.019,0.0
9.5972,196.26,0.019,0.0
9.6072,196.348,0.019,0.0
9.6172,196.523,0.019,0.0
9.6272,196.523,0.019,0.0
9.6372,196.611,0.019,0.0
9.6472,196.699,0.019,0.0
9.6572,196.699,0.019,0.0
9.6672,196.787,0.019,0.0
9.6772,196.787,0.019,0.0
9.6872,196.787,0.019,0.0
9.6972,196.787,0.019,0.0
9.7072,196.787,0.019,0.0
9.7172,196.699,0.019,0.0
9.7272,196.699,0.019,0.0
9.7372,196.611,0.019,0.0
9.7472,196.523,0.019,0.0
9.7572,196.436,0.019,0.0
9.7672,196.348,0.019,0.0
9.7772,196.26,0.019,0.0
9.7872,196.172,0.019,0.0
9.7972,196.084,0.019,0.0
9.8072,195.908,0.019,0.0
9.8172,195.732,0.019,0.0
9.8272,195.645,0.019,0.0
9.8372,195.469,0.019,0.0
9.8472,195.293,0.019,0.0
9.8572,195.117,0.019,0.0
9.8672,194.941,0.019,0.0
9.8772,194.766,0.019,0.0
9.8872,194.59,0.019,0.0
9.8972,194.414,0.019,0.0
9.9072,194.15,0.019,0.0
9.9172,193.975,0.019,0.0
9.9272,193.799,0.019,0.0
9.9372,193.535,0.019,0.0
9.9472,193.359,0.019,0.0
9.9572,193.096,0.019,0.0
9.9672,192.92,0.019,0.0
9.9772,192.656,0.019,0.0
9.9872,192.48,0.019,0.0
9.9972,192.305,0.019,0.0
10.0072,192.129,0.019,0.0
10.0172,191.865,0.019,0.0
10.0273,191.689,0.019,0.0
10.0372,191.514,0.019,0.0
10.0472,191.25,0.019,0.0
10.0573,191.074,0.019,0.0
10.0673,190.898,0.019,0.0
10.0772,190.723,0.019,0.0
10.0872,190.635,0.019,0.0
10.0972,190.459,0.019,0.0
10.1073,190.283,0.019,0.0
10.1172,190.195,0.019,0.0
10.1272,190.02,0.019,0.0
10.1372,189.932,0.019,0.0
10.1472,189.844,0.019,0.0
10.1572,189.668,0.019,0.0
10.1672,189.58,0.019,0.0
10.1772,189.492,0.019,0.0
10.1873,189.492,0.019,0.0
10.1973,189.404,0.019,0.0
10.2073,189.404,0.019,0.0
10.2173,189.316,0.019,0.0
10.2273,189.316,0.019,0.0
10.2373,189.316,0.019,0.0
10.2473,189.316,0.019,0.0
10.2573,189.316,0.019,0.0
10.2673,189.316,0.019,0.0
10.2773,189.404,0.019,0.0
10.2873,189.404,0.019,0.0
10.2972,189.492,0.019,0.0
10.3072,189.492,0.019,0.0
10.3172,189.58,0.019,0.0
10.3272,189.668,0.019,0.0
10.3372,189.844,0.019,0.0
10.3472,189.932,0.019,0.0
10.3572,190.02,0.019,0.0
10.3672,190.107,0.019,0.0
10.3772,190.195,0.019,0.0
10.3872,190.371,0.019,0.0
10.3972,190.547,0.019,0.0
10.4072,190.635,0.019,0.0
10.4172,190.811,0.019,0.0
10.4275,190.986,0.019,0.0
10.4372,191.074,0.019,0.0
10.4472,191.25,0.019,0.0
10.4572,191.426,0.019,0.0
10.4672,191.602,0.019,0.0
10.4772,191.777,0.019,0.0
10.4872,191.953,0.019,0.0
10.4972,192.129,0.019,0.0
10.5072,192.305,0.019,0.0
10.5172,192.48,0.019,0.0
10.5272,192.656,0.019,0.0
10.5372,192.832,0.019,0.0
10.5472,193.008,0.019,0.0
10.5572,193.184,0.019,0.0
10.5672,193.359,0.019,0.0
10.5772,193.535,0.019,0.0
10.5872,193.711,0.019,0.0
10.5972,193.887,0.019,0.0
10.6072,194.062,0.019,0.0
10.6172,194.238,0.019,0.0
10.6272,194.414,0.019,0.0
10.6372,194.502,0.019,0.0
10.6472,194.678,0.019,0.0
10.6572,194.766,0.019,0.0
10.6672,194.941,0.019,0.0
10.6772,195.029,0.019,0.0
10.6872,195.117,0.019,0.0
10.6972,195.205,0.019,0.0
10.7072,195.381,0.019,0.0
10.7172,195.469,0.019,0.0
10.7272,195.469,0.019,0.0
10.7372,195.557,0.019,0.0
10.7472,195.645,0.019,0.0
10.7572,195.645,0.019,0.0
10.7672,195.732,0.019,0.0
10.7772,195.732,0.019,0.0
10.7872,195.732,0.019,0.0
10.7972,195.732,0.019,0.0
10.8072,195.732,0.019,0.0
10.8172,195.732,0.019,0.0
10.8272,195.732,0.019,0.0
10.8372,195.645,0.019,0.0
10.8472,195.645,0.019,0.0
10.8572,195.645,0.019,0.0
10.8672,195.557,0.019,0.0
10.8772,195.469,0.019,0.0
10.8872,195.469,0.019,0.0
10.8972,195.381,0.019,0.0
10.9072,195.293,0.019,0.0
10.9172,195.205,0.019,0.0
10.9272,195.029,0.019,0.0
10.9372,194.941,0.019,0.0
10.9473,194.854,0.019,0.0
10.9572,194.766,0.019,0.0
10.9672,194.59,0.019,0.0
10.9772,194.414,0.019,0.0
10.9872,194.326,0.019,0.0
10.9972,194.238,0.019,0.0
11.0073,194.062,0.019,0.0
11.0173,193.887,0.019,0.0
11.0273,193.711,0.019,0.0
11.0373,193.535,0.019,0.0
11.0473,193.447,0.019,0.0
11.0573,193.271,0.019,0.0
11.0673,193.096,0.019,0.0
11.0773,193.008,0.019,0.0
11.0873,192.832,0.019,0.0
11.0973,192.656,0.019,0.0
11.1073,192.48,0.019,0.0
11.1173,192.393,0.019,0.0
11.1273,192.217,0.019,0.0
11.1373,192.041,0.019,0.0
11.1473,191.953,0.019,0.0
11.1573,191.777,0.019,0.0
11.1673,191.689,0.019,0.0
11.1773,191.514,0.019,0.0
11.1873,191.338,0.019,0.0
11.1973,191.25,0.019,0.0
11.2073,191.162,0.019,0.0
11.2173,190.986,0.019,0.0
11.2273,190.898,0.019,0.0
11.2373,190.811,0.019,0.0
11.2473,190.723,0.019,0.0
11.2573,190.635,0.019,0.0
11.2673,190.547,0.019,0.0
11.2773,190.547,0.019,0.0
11.2873,190.459,0.019,0.0
11.2973,190.371,0.019,0.0
11.3073,190.371,0.019,0.0
11.3173,190.283,0.019,0.0
11.3274,190.283,0.019,0.0
11.3373,190.195,0.019,0.0
11.3473,190.195,0.019,0.0
11.3573,190.195,0.019,0.0
11.3673,190.195,0.019,0.0
11.3773,190.283,0.019,0.0
11.3873,190.283,0.019,0.0
11.3973,190.283,0.019,0.0
11.4073,190.371,0.019,0.0
11.4173,190.371,0.019,0.0
11.4273,190.371,0.019,0.0
11.4373,190.459,0.019,0.0
11.4473,190.547,0.019,0.0
11.4573,190.635,0.019,0.0
11.4673,190.635,0.019,0.0
11.4773,190.723,0.019,0.0
11.4873,190.811,0.019,0.0
11.4973,190.898,0.019,0.0
11.5073,190.986,0.019,0.0
11.5173,191.074,0.019,0.0
11.5273,191.162,0.019,0.0
11.5373,191.25,0.019,0.0
11.5473,191.338,0.019,0.0
11.5573,191.514,0.019,0.0
11.5673,191.602,0.019,0.0
11.5773,191.777,0.019,0.0
11.5873,191.865,0.019,0.0
11.5973,191.953,0.019,0.0
11.6073,192.129,0.019,0.0
11.6173,192.217,0.019,0.0
11.6273,192.305,0.019,0.0
11.6373,192.48,0.019,0.0
11.6473,192.568,0.019,0.0
11.6573,192.744,0.019,0.0
11.6673,192.832,0.019,0.0
11.6773,193.008,0.019,0.0
11.6873,193.096,0.019,0.0
11.6973,193.184,0.019,0.0
11.7073,193.359,0.019,0.0
11.7173,193.447,0.019,0.0
11.7273,193.623,0.019,0.0
11.7373,193.711,0.019,0.0
11.7473,193.799,0.019,0.0
11.7573,193.887,0.019,0.0
11.7673,194.062,0.019,0.0
11.7773,194.15,0.019,0.0
11.7873,194.238,0.019,0.0
11.7973,194.326,0.019,0.0
11.8073,194.414,0.019,0.0
11.8173,194.414,0.019,0.0
11.8273,194.502,0.019,0.0
11.8373,194.59,0.019,0.0
11.8473,194.678,0.019,0.0
11.8573,194.678,0.019,0.0
11.8673,194.766,0.019,0.0
11.8773,194.766,0.019,0.0
11.8873,194.854,0.019,0.0
11.8973,194.854,0.019,0.0
11.9073,194.854,0.019,0.0
11.9173,194.854,0.019,0.0
11.9273,194.854,0.019,0.0
11.9373,194.854,0.019,0.0
11.9473,194.854,0.019,0.0
11.9573,194.854,0.019,0.0
11.9673,194.766,0.019,0.0
11.9773,194.766,0.019,0.0
11.9873,194.678,0.019,0.0
11.9973,194.678,0.019,0.0
12.0073,194.59,0.019,0.0
12.0173,194.59,0.019,0.0
12.0273,194.502,0.019,0.0
12.0373,194.414,0.019,0.0
12.0473,194.414,0.019,0.0
12.0573,194.326,0.019,0.0
12.0673,194.238,0.019,0.0
12.0773,194.15,0.019,0.0
12.0873,194.062,0.019,0.0
12.0973,193.975,0.019,0.0
12.1073,193.799,0.019,0.0
12.1173,193.711,0.019,0.0
12.1273,193.623,0.019,0.0
12.1373,193.535,0.019,0.0
12.1473,193.447,0.019,0.0
12.1573,193.359,0.019,0.0
12.1673,193.184,0.019,0.0
12.1773,193.096,0.019,0.0
12.1873,193.008,0.019,0.0
12.1973,192.92,0.019,0.0
12.2073,192.832,0.019,0.0
12.2173,192.656,0.019,0.0
12.2273,192.568,0.019,0.0
12.2373,192.48,0.019,0.0
12.2473,192.393,0.019,0.0
12.2573,192.305,0.019,0.0
12.2673,192.217,0.019,0.0
12.2773,192.129,0.019,0.0
12.2873,192.041,0.019,0.0
12.2973,191.953,0.019,0.0
12.3073,191.865,0.019,0.0
12.3173,191.777,0.019,0.0
12.3273,191.689,0.019,0.0
12.3373,191.602,0.019,0.0
12.3473,191.514,0.019,0.0
12.3573,191.514,0.019,0.0
12.3673,191.426,0.019,0.0
12.3773,191.426,0.019,0.0
12.3873,191.338,0.019,0.0
12.3973,191.25,0.019,0.0
12.4073,191.25,0.019,0.0
12.4173,191.25,0.019,0.0
12.4273,191.25,0.019,0.0
12.4373,191.162,0.019,0.0
12.4473,191.162,0.019,0.0
12.4573,191.162,0.019,0.0
12.4673,191.162,0.019,0.0
12.4773,191.162,0.019,0.0
12.4873,191.162,0.019,0.0
12.4973,191.162,0.019,0.0
12.5073,191.162,0.019,0.0
12.5173,191.25,0.019,0.0
12.5273,191.25,0.019,0.0
12.5373,191.25,0.019,0.0
12.5473,191.25,0.019,0.0
12.5573,191.338,0.019,0.0
12.5673,191.338,0.019,0.0
12.5773,191.426,0.019,0.0
12.5873,191.426,0.019,0.0
12.5973,191.514,0.019,0.0
12.6073,191.602,0.019,0.0
12.6173,191.602,0.019,0.0
12.6273,191.689,0.019,0.0
12.6373,191.777,0.019,0.0
12.6473,191.865,0.019,0.0
12.6573,191.865,0.019,0.0
12.6673,191.953,0.019,0.0
12.6773,192.041,0.019,0.0
12.6873,192.129,0.019,0.0
12.6973,192.129,0.019,0.0
12.7073,192.217,0.019,0.0
12.7173,192.305,0.019,0.0
12.7273,192.393,0.019,0.0
12.7373,192.48,0.019,0.0
12.7473,192.568,0.019,0.0
12.7573,192.656,0.019,0.0
12.7673,192.744,0.019,0.0
12.7773,192.832,0.019,0.0
12.7873,192.92,0.019,0.0
12.7973,193.008,0.019,0.0
12.8073,193.008,0.019,0.0
12.8173,193.096,0.019,0.0
12.8273,193.184,0.019,0.0
12.8373,193.271,0.019,0.0
12.8473,193.359,0.019,0.0
12.8573,193.359,0.019,0.0
12.8673,193.447,0.019,0.0
12.8773,193.535,0.019,0.0
12.8873,193.623,0.019,0.0
12.8973,193.623,0.019,0.0
12.9073,193.711,0.019,0.0
12.9173,193.799,0.019,0.0
12.9273,193.799,0.019,0.0
12.9373,193.887,0.019,0.0
12.9473,193.887,0.019,0.0
12.9573,193.887,0.019,0.0
12.9673,193.975,0.019,0.0
12.9773,193.975,0.019,0.0
12.9873,193.975,0.019,0.0
12.9973,193.975,0.019,0.0
13.0073,193.975,0.019,0.0
13.0173,194.062,0.019,0.0
13.0273,194.062,0.019,0.0
13.0373,194.062,0.019,0.0
13.0473,193.975,0.019,0.0
13.0573,193.975,0.019,0.0
13.0673,193.975,0.019,0.0
13.0773,193.975,0.019,0.0
13.0873,193.887,0.019,0.0
13.0973,193.887,0.019,0.0
13.1073,193.887,0.019,0.0
13.1173,193.799,0.019,0.0
13.1273,193.799,0.019,0.0
13.1373,193.799,0.019,0.0
13.1473,193.711,0.019,0.0
13.1573,193.711,0.019,0.0
13.1673,193.623,0.019,0.0
13.1773,193.535,0.019,0.0
13.1873,193.535,0.019,0.0
13.1973,193.447,0.019,0.0
13.2073,193.447,0.019,0.0
13.2173,193.359,0.019,0.0
13.2273,193.271,0.019,0.0
13.2373,193.271,0.019,0.0
13.2473,193.184,0.019,0.0
13.2573,193.096,0.019,0.0
13.2673,193.096,0.019,0.0
13.2773,193.008,0.019,0.0
13.2873,192.92,0.019,0.0
13.2973,192.92,0.019,0.0
13.3073,192.832,0.019,0.0
13.3173,192.832,0.019,0.0
13.3273,192.744,0.019,0.0
13.3373,192.656,0.019,0.0
13.3473,192.656,0.019,0.0
13.3573,192.568,0.019,0.0
13.3673,192.48,0.019,0.0
13.3773,192.48,0.019,0.0
13.3873,192.48,0.019,0.0
13.3973,192.393,0.019,0.0
13.4073,192.393,0.019,0.0
13.4173,192.305,0.019,0.0
13.4273,192.305,0.019,0.0
13.4373,192.217,0.019,0.0
13.4473,192.217,0.019,0.0
13.4573,192.129,0.019,0.0
13.4673,192.129,0.019,0.0
13.4773,192.129,0.019,0.0
13.4873,192.129,0.019,0.0
13.4973,192.041,0.019,0.0
13.5073,192.041,0.019,0.0
13.5173,192.041,0.019,0.0
13.5273,192.041,0.019,0.0
13.5373,192.041,0.019,0.0
13.5473,192.041,0.019,0.0
13.5573,192.041,0.019,0.0
13.5673,192.041,0.019,0.0
13.5773,192.041,0.019,0.0
13.5873,192.041,0.019,0.0
13.5973,192.041,0.019,0.0
13.6073,192.041,0.019,0.0
13.6173,192.129,0.019,0.0
13.6273,192.129,0.019,0.0
13.6373,192.129,0.019,0.0
13.6473,192.129,0.019,0.0
13.6573,192.129,0.019,0.0
13.6673,192.217,0.019,0.0
13.6773,192.217,0.019,0.0
13.6873,192.217,0.019,0.0
13.6973,192.305,0.019,0.0
13.7073,192.305,0.019,0.0
13.7173,192.305,0.019,0.0
13.7273,192.393,0.019,0.0
13.7373,192.393,0.019,0.0
13.7473,192.393,0.019,0.0
13.7573,192.48,0.019,0.0
13.7673,192.48,0.019,0.0
13.7773,192.48,0.019,0.0
13.7873,192.568,0.019,0.0
13.7973,192.568,0.019,0.0
13.8073,192.568,0.019,0.0
13.8173,192.656,0.019,0.0
13.8273,192.656,0.019,0.0
13.8373,192.744,0.019,0.0
13.8473,192.744,0.019,0.0
13.8573,192.744,0.019,0.0
13.8673,192.832,0.019,0.0
13.8773,192.832,0.019,0.0
13.8873,192.92,0.019,0.0
13.8973,192.92,0.019,0.0
13.9073,192.92,0.019,0.0
13.9173,193.008,0.019,0.0
13.9273,193.008,0.019,0.0
13.9373,193.008,0.019,0.0
13.9473,193.096,0.019,0.0
13.9573,193.096,0.019,0.0
13.9673,193.096,0.019,0.0
13.9773,193.096,0.019,0.0
13.9873,193.096,0.019,0.0
13.9973,193.184,0.019,0.0
14.0073,193.184,0.019,0.0
14.0173,193.184,0.019,0.0
14.0273,193.184,0.019,0.0
14.0373,193.184,0.019,0.0
14.0473,193.271,0.019,0.0
14.0573,193.271,0.019,0.0
14.0673,193.271,0.019,0.0
14.0773,193.271,0.019,0.0
14.0873,193.271,0.019,0.0
14.0973,193.271,0.019,0.0
14.1074,193.271,0.019,0.0
14.1173,193.271,0.019,0.0
14.1273,193.271,0.019,0.0
14.1373,193.271,0.019,0.0
14.1473,193.271,0.019,0.0
14.1573,193.271,0.019,0.0
14.1673,193.271,0.019,0.0
14.1773,193.271,0.019,0.0
14.1873,193.184,0.019,0.0
14.1973,193.184,0.019,0.0
14.2073,193.184,0.019,0.0
14.2173,193.184,0.019,0.0
14.2273,193.184,0.019,0.0
14.2374,193.184,0.019,0.0
14.2473,193.184,0.019,0.0
14.2573,193.096,0.019,0.0
14.2674,193.096,0.019,0.0
14.2773,193.096,0.019,0.0
14.2874,193.096,0.019,0.0
14.2973,193.096,0.019,0.0
14.3074,193.096,0.019,0.0
14.3173,193.096,0.019,0.0
14.3273,193.096,0.019,0.0
14.3373,193.096,0.019,0.0
14.3473,193.008,0.019,0.0
14.3573,193.008,0.019,0.0
14.3673,193.008,0.019,0.0
14.3773,193.008,0.019,0.0
14.3873,193.008,0.019,0.0
14.3973,193.008,0.019,0.0
14.4073,193.008,0.019,0.0
14.4173,193.008,0.019,0.0
14.4273,192.92,0.019,0.0
14.4373,192.92,0.019,0.0
14.4473,192.92,0.019,0.0
14.4573,192.92,0.019,0.0
14.4673,192.92,0.019,0.0
14.4773,192.92,0.019,0.0
14.4873,192.92,0.019,0.0
14.4973,192.92,0.019,0.0
14.5073,192.92,0.019,0.0
14.5173,192.832,0.019,0.0
14.5273,192.832,0.019,0.0
14.5373,192.832,0.019,0.0
14.5473,192.832,0.019,0.0
14.5574,192.832,0.019,0.0
14.5673,192.832,0.019,0.0
14.5773,192.832,0.019,0.0
14.5873,192.832,0.019,0.0
14.5973,192.832,0.019,0.0
14.6073,192.832,0.019,0.0
14.6173,192.832,0.019,0.0
14.6273,192.832,0.019,0.0
14.6373,192.832,0.019,0.0
14.6473,192.832,0.019,0.0
14.6574,192.832,0.019,0.0
14.6673,192.832,0.019,0.0
14.6773,192.832,0.019,0.0
14.6873,192.832,0.019,0.0
14.6973,192.832,0.019,0.0
14.7073,192.832,0.019,0.0
14.7173,192.832,0.019,0.0
14.7273,192.832,0.019,0.0
14.7373,192.92,0.019,0.0
14.7473,192.832,0.019,0.0
14.7573,192.832,0.019,0.0
14.7673,192.92,0.019,0.0
14.7773,192.832,0.019,0.0
14.7873,192.92,0.019,0.0
14.7973,192.92,0.019,0.0
14.8073,192.832,0.019,0.0
14.8173,192.92,0.019,0.0
14.8273,192.92,0.019,0.0
14.8373,192.92,0.019,0.0
14.8473,192.92,0.019,0.0
14.8573,192.832,0.019,0.0
14.8673,192.832,0.019,0.0
14.8773,192.832,0.019,0.0
14.8873,192.92,0.019,0.0
14.8973,192.92,0.019,0.0
14.9073,192.832,0.019,0.0
14.9173,192.832,0.019,0.0
14.9273,192.832,0.019,0.0
14.9373,192.832,0.019,0.0
14.9473,192.92,0.019,0.0
14.9573,192.92,0.019,0.0
14.9673,192.832,0.019,0.0
14.9773,192.832,0.019,0.0
14.9873,192.832,0.019,0.0
14.9973,192.832,0.019,0.0
15.0073,192.832,0.019,0.0
15.0174,192.832,0.019,0.0
15.0274,192.832,0.019,0.0
15.0373,192.832,0.019,0.0
15.0474,192.832,0.019,0.0
15.0573,192.832,0.019,0.0
15.0674,192.832,0.019,0.0
15.0774,192.832,0.019,0.0
15.0874,192.92,0.019,0.0
15.0974,192.92,0.019,0.0
15.1074,192.832,0.019,0.0
15.1174,192.92,0.019,0.0
15.1274,192.92,0.019,0.0
15.1374,192.832,0.019,0.0
15.1474,192.832,0.019,0.0
15.1574,192.832,0.019,0.0
15.1674,192.92,0.019,0.0
15.1774,192.832,0.019,0.0
15.1874,192.832,0.019,0.0
15.1974,192.832,0.019,0.0
15.2074,192.832,0.019,0.0
15.2174,192.832,0.019,0.0
15.2274,192.832,0.019,0.0
15.2373,192.832,0.019,0.0
15.2474,192.832,0.019,0.0
15.2574,192.832,0.019,0.0
15.2674,192.92,0.019,0.0
15.2774,192.832,0.019,0.0
15.2874,192.92,0.019,0.0
15.2974,192.832,0.019,0.0
15.3074,192.832,0.019,0.0
15.3174,192.832,0.019,0.0
15.3274,192.92,0.019,0.0
15.3374,192.832,0.019,0.0
15.3474,192.832,0.019,0.0
15.3574,192.832,0.019,0.0
15.3674,192.832,0.019,0.0
15.3774,192.832,0.019,0.0
15.3874,192.92,0.019,0.0
15.3974,192.832,0.019,0.0
15.4074,192.832,0.019,0.0
15.4174,192.832,0.019,0.0
15.4274,192.92,0.019,0.0
15.4374,192.832,0.019,0.0
15.4474,192.92,0.019,0.0
15.4574,192.92,0.019,0.0
15.4674,192.832,0.019,0.0
15.4774,192.832,0.019,0.0
15.4874,192.832,0.019,0.0
15.4974,192.832,0.019,0.0
15.5074,192.832,0.019,0.0
15.5174,192.832,0.019,0.0
15.5275,192.92,0.019,0.0
15.5374,192.832,0.019,0.0
15.5474,192.832,0.019,0.0
15.5574,192.832,0.019,0.0
15.5674,192.92,0.019,0.0
15.5774,192.832,0.019,0.0
15.5874,192.832,0.019,0.0
15.5974,192.832,0.019,0.0
15.6074,192.832,0.019,0.0
15.6174,192.832,0.019,0.0
15.6274,192.832,0.019,0.0
15.6374,192.832,0.019,0.0
15.6474,192.92,0.019,0.0
15.6574,192.832,0.019,0.0
15.6674,192.832,0.019,0.0
15.6774,192.832,0.019,0.0
15.6874,192.832,0.019,0.0
15.6974,192.832,0.019,0.0
15.7074,192.832,0.019,0.0
15.7174,192.832,0.019,0.0
15.7274,192.832,0.019,0.0
15.7374,192.832,0.019,0.0
15.7474,192.832,0.019,0.0
15.7574,192.832,0.019,0.0
15.7674,192.832,0.019,0.0
15.7774,192.832,0.019,0.0
15.7874,192.832,0.019,0.0
15.7974,192.832,0.019,0.0
15.8074,192.92,0.019,0.0
15.8174,192.832,0.019,0.0
15.8274,192.832,0.019,0.0
15.8374,192.832,0.019,0.0
15.8474,192.92,0.019,0.0
15.8574,192.832,0.019,0.0
15.8674,192.832,0.019,0.0
15.8774,192.832,0.019,0.0
15.8874,192.832,0.019,0.0
15.8974,192.92,0.019,0.0
15.9074,192.832,0.019,0.0
15.9174,192.832,0.019,0.0
15.9274,192.92,0.019,0.0
15.9374,192.832,0.019,0.0
15.9474,192.92,0.019,0.0
15.9574,192.832,0.019,0.0
15.9674,192.832,0.019,0.0
15.9774,192.832,0.019,0.0
15.9874,192.92,0.019,0.0
15.9974,192.92,0.019,0.0
16.0074,192.92,0.019,0.0
16.0174,192.92,0.019,0.0
16.0274,192.832,0.019,0.0
16.0374,192.832,0.019,0.0
16.0474,192.832,0.019,0.0
16.0574,192.832,0.019,0.0
16.0674,192.832,0.019,0.0
16.0774,192.832,0.019,0.0
16.0874,192.832,0.019,0.0
16.0974,192.832,0.019,0.0
16.1074,192.832,0.019,0.0
16.1174,192.832,0.019,0.0
16.1274,192.832,0.019,0.0
16.1374,192.832,0.019,0.0
16.1474,192.832,0.019,0.0
16.1574,192.832,0.019,0.0
